Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,07-01-2026,17:13:36,00:18:08,,140,,,,,125,,,,,,,,,,played pickleball before this. some light left knee pain,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:02:39,128,,,,,,,,,
,00:02:40,128,,,,,,,,,
,00:02:41,128,,,,,,,,,
,00:02:42,128,,,,,,,,,
,00:02:43,128,,,,,,,,,
,00:02:44,128,,,,,,,,,
,00:02:45,128,,,,,,,,,
,00:02:46,127,,,,,,,,,
,00:02:47,127,,,,,,,,,
,00:02:48,128,,,,,,,,,
,00:02:49,128,,,,,,,,,
,00:02:50,128,,,,,,,,,
,00:02:51,128,,,,,,,,,
,00:02:52,128,,,,,,,,,
,00:02:53,128,,,,,,,,,
,00:02:54,128,,,,,,,,,
,00:02:55,128,,,,,,,,,
,00:02:56,128,,,,,,,,,
,00:02:57,128,,,,,,,,,
,00:02:58,128,,,,,,,,,
,00:02:59,128,,,,,,,,,
,00:03:00,129,,,,,,,,,
,00:03:01,130,,,,,,,,,
,00:03:02,130,,,,,,,,,
,00:03:03,131,,,,,,,,,
,00:03:04,131,,,,,,,,,
,00:03:05,132,,,,,,,,,
,00:03:06,132,,,,,,,,,
,00:03:07,132,,,,,,,,,
,00:03:08,133,,,,,,,,,
,00:03:09,133,,,,,,,,,
,00:03:10,133,,,,,,,,,
,00:03:11,134,,,,,,,,,
,00:03:12,135,,,,,,,,,
,00:03:13,135,,,,,,,,,
,00:03:14,136,,,,,,,,,
,00:03:15,136,,,,,,,,,
,00:03:16,137,,,,,,,,,
,00:03:17,137,,,,,,,,,
,00:03:18,137,,,,,,,,,
,00:03:19,139,,,,,,,,,
,00:03:20,139,,,,,,,,,
,00:03:21,139,,,,,,,,,
,00:03:22,142,,,,,,,,,
,00:03:23,142,,,,,,,,,
,00:03:24,142,,,,,,,,,
,00:03:25,142,,,,,,,,,
,00:03:26,143,,,,,,,,,
,00:03:27,143,,,,,,,,,
