Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,03-02-2026,17:40:57,00:18:13,,133,,,,,117,,,,,,,,,,,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:02:40,118,,,,,,,,,
,00:02:41,118,,,,,,,,,
,00:02:42,118,,,,,,,,,
,00:02:43,117,,,,,,,,,
,00:02:44,117,,,,,,,,,
,00:02:45,119,,,,,,,,,
,00:02:46,119,,,,,,,,,
,00:02:47,119,,,,,,,,,
,00:02:48,119,,,,,,,,,
,00:02:49,119,,,,,,,,,
,00:02:50,119,,,,,,,,,
,00:02:51,119,,,,,,,,,
,00:02:52,119,,,,,,,,,
,00:02:53,118,,,,,,,,,
,00:02:54,118,,,,,,,,,
,00:02:55,117,,,,,,,,,
,00:02:56,117,,,,,,,,,
,00:02:57,117,,,,,,,,,
,00:02:58,117,,,,,,,,,
,00:02:59,117,,,,,,,,,
,00:03:00,117,,,,,,,,,
,00:03:01,117,,,,,,,,,
,00:03:02,117,,,,,,,,,
,00:03:03,117,,,,,,,,,
,00:03:04,117,,,,,,,,,
,00:03:05,117,,,,,,,,,
,00:03:06,118,,,,,,,,,
,00:03:07,118,,,,,,,,,
,00:03:08,118,,,,,,,,,
,00:03:09,118,,,,,,,,,
,00:03:10,119,,,,,,,,,
,00:03:11,119,,,,,,,,,
,00:03:12,120,,,,,,,,,
,00:03:13,120,,,,,,,,,
,00:03:14,122,,,,,,,,,
,00:03:15,122,,,,,,,,,
,00:03:16,125,,,,,,,,,
,00:03:17,125,,,,,,,,,
,00:03:18,125,,,,,,,,,
,00:03:19,127,,,,,,,,,
,00:03:20,127,,,,,,,,,
,00:03:21,128,,,,,,,,,
,00:03:22,128,,,,,,,,,
,00:03:23,128,,,,,,,,,
,00:03:24,128,,,,,,,,,
,00:03:25,129,,,,,,,,,
,00:03:26,129,,,,,,,,,
,00:03:27,130,,,,,,,,,
,00:03:28,130,,,,,,,,,
,00:03:29,131,,,,,,,,,
,00:03:30,131,,,,,,,,,
,00:03:31,132,,,,,,,,,
,00:03:32,132,,,,,,,,,
,00:03:33,133,,,,,,,,,
,00:03:34,133,,,,,,,,,
,00:03:35,133,,,,,,,,,
,00:03:36,135,,,,,,,,,
,00:03:37,136,,,,,,,,,
,00:03:38,136,,,,,,,,,
,00:03:39,137,,,,,,,,,
,00:03:40,137,,,,,,,,,
,00:03:41,137,,,,,,,,,
,00:03:42,138,,,,,,,,,
,00:03:43,138,,,,,,,,,
,00:03:44,138,,,,,,,,,
,00:03:45,138,,,,,,,,,
,00:03:46,138,,,,,,,,,
,00:03:47,138,,,,,,,,,
,00:03:48,138,,,,,,,,,
,00:03:49,138,,,,,,,,,
,00:03:50,138,,,,,,,,,
,00:03:51,137,,,,,,,,,
,00:03:52,137,,,,,,,,,
,00:03:53,136,,,,,,,,,
,00:03:54,136,,,,,,,,,
,00:03:55,135,,,,,,,,,
